Vandområde;MarinReferenceKode;Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;MC-stationsnr;Dato;Tid;Antal delprøver (stk);Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Haps breddegrad;Haps længdegrad;Haps X_UTM;Haps Y_UTM;Karakter dybde (cm);Farve;Lugt;Oxideret lag (mm);Karakter beskrivelse;Mudder;Ler < 0.040 mm;Silt, 0.040-0.063 mm;Sand, fint 0.125-0.250 mm;Sand, mellem 0.250-0.500 mm;Sand, groft 0.5-1 mm;Grus, fint 1-2 mm;Grus groft > 2 mm;Alle kornstørrelser;Kontrol;Kvalitet;ObsSted_bredde;ObsSted_længde;ObsSted_X_UTM;ObsSted_Y_UTM
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200294";"62 SMÅLANDSFARVANDET, VEST";"0226022A";"2001-08-16";"0";"9";"1";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,008";"1117,399";"646473";"6097205"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200294";"62 SMÅLANDSFARVANDET, VEST";"0226022A";"2001-08-16";"0";"9";"5";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,008";"1117,399";"646473";"6097205"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200294";"62 SMÅLANDSFARVANDET, VEST";"0226022A";"2001-08-16";"0";"9";"8";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,008";"1117,399";"646473";"6097205"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200295";"62 SMÅLANDSFARVANDET, VEST";"0226022B";"2001-08-16";"0";"10";"1";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,459";"1117,861";"646938";"6098057"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200295";"62 SMÅLANDSFARVANDET, VEST";"0226022B";"2001-08-16";"0";"10";"4";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,459";"1117,861";"646938";"6098057"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200295";"62 SMÅLANDSFARVANDET, VEST";"0226022B";"2001-08-16";"0";"10";"7";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,459";"1117,861";"646938";"6098057"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200296";"62 SMÅLANDSFARVANDET, VEST";"0226022U";"2001-08-16";"0";"10";"5";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,133";"1118,082";"647193";"6097460"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200296";"62 SMÅLANDSFARVANDET, VEST";"0226022U";"2001-08-16";"0";"10";"8";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,133";"1118,082";"647193";"6097460"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-08-16";"0";"6";"4";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200296";"62 SMÅLANDSFARVANDET, VEST";"0226022U";"2001-08-16";"0";"10";"1";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,133";"1118,082";"647193";"6097460"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200296";"62 SMÅLANDSFARVANDET, VEST";"0226022U";"2001-08-16";"0";"10";"7";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,133";"1118,082";"647193";"6097460"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200295";"62 SMÅLANDSFARVANDET, VEST";"0226022B";"2001-08-16";"0";"10";"5";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,459";"1117,861";"646938";"6098057"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-08-16";"0";"6";"8";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200294";"62 SMÅLANDSFARVANDET, VEST";"0226022A";"2001-08-16";"0";"9";"4";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,008";"1117,399";"646473";"6097205"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200296";"62 SMÅLANDSFARVANDET, VEST";"0226022U";"2001-08-16";"0";"10";"4";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,133";"1118,082";"647193";"6097460"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200295";"62 SMÅLANDSFARVANDET, VEST";"0226022B";"2001-08-16";"0";"10";"8";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,459";"1117,861";"646938";"6098057"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-08-16";"0";"6";"3";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200294";"62 SMÅLANDSFARVANDET, VEST";"0226022A";"2001-08-16";"0";"9";"6";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,008";"1117,399";"646473";"6097205"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200295";"62 SMÅLANDSFARVANDET, VEST";"0226022B";"2001-08-16";"0";"10";"10";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,459";"1117,861";"646938";"6098057"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200296";"62 SMÅLANDSFARVANDET, VEST";"0226022U";"2001-08-16";"0";"10";"6";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,133";"1118,082";"647193";"6097460"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200294";"62 SMÅLANDSFARVANDET, VEST";"0226022A";"2001-08-16";"0";"9";"9";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,008";"1117,399";"646473";"6097205"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-08-16";"0";"6";"2";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200296";"62 SMÅLANDSFARVANDET, VEST";"0226022U";"2001-08-16";"0";"10";"9";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,133";"1118,082";"647193";"6097460"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200294";"62 SMÅLANDSFARVANDET, VEST";"0226022A";"2001-08-16";"0";"9";"3";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,008";"1117,399";"646473";"6097205"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200296";"62 SMÅLANDSFARVANDET, VEST";"0226022U";"2001-08-16";"0";"10";"3";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5500,133";"1118,082";"647193";"6097460"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-08-16";"0";"6";"6";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"ElekK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200299";"62 SMÅLANDSFARVANDET, VEST";"0226023U";"2001-12-13";"0";"10";"10";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,132";"1118,081";"647192";"6097458"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200298";"62 SMÅLANDSFARVANDET, VEST";"0226023B";"2001-12-13";"0";"10";"3";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,461";"1117,859";"646936";"6098061"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-12-13";"0";"10";"6";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200298";"62 SMÅLANDSFARVANDET, VEST";"0226023B";"2001-12-13";"0";"10";"9";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,461";"1117,859";"646936";"6098061"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-12-13";"0";"10";"9";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200297";"62 SMÅLANDSFARVANDET, VEST";"0226023A";"2001-12-13";"0";"10";"10";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,006";"1117,397";"646471";"6097201"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200298";"62 SMÅLANDSFARVANDET, VEST";"0226023B";"2001-12-13";"0";"10";"6";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,461";"1117,859";"646936";"6098061"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200297";"62 SMÅLANDSFARVANDET, VEST";"0226023A";"2001-12-13";"0";"10";"2";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,006";"1117,397";"646471";"6097201"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-12-13";"0";"10";"3";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200299";"62 SMÅLANDSFARVANDET, VEST";"0226023U";"2001-12-13";"0";"10";"2";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,132";"1118,081";"647192";"6097458"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200298";"62 SMÅLANDSFARVANDET, VEST";"0226023B";"2001-12-13";"0";"10";"4";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,461";"1117,859";"646936";"6098061"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-12-13";"0";"10";"1";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200297";"62 SMÅLANDSFARVANDET, VEST";"0226023A";"2001-12-13";"0";"10";"8";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,006";"1117,397";"646471";"6097201"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200299";"62 SMÅLANDSFARVANDET, VEST";"0226023U";"2001-12-13";"0";"10";"5";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,132";"1118,081";"647192";"6097458"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-12-13";"0";"10";"7";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-12-13";"0";"10";"4";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200298";"62 SMÅLANDSFARVANDET, VEST";"0226023B";"2001-12-13";"0";"10";"7";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,461";"1117,859";"646936";"6098061"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200298";"62 SMÅLANDSFARVANDET, VEST";"0226023B";"2001-12-13";"0";"10";"1";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,461";"1117,859";"646936";"6098061"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200297";"62 SMÅLANDSFARVANDET, VEST";"0226023A";"2001-12-13";"0";"10";"5";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,006";"1117,397";"646471";"6097201"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-12-13";"0";"10";"5";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-12-13";"0";"10";"8";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200297";"62 SMÅLANDSFARVANDET, VEST";"0226023A";"2001-12-13";"0";"10";"1";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,006";"1117,397";"646471";"6097201"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200297";"62 SMÅLANDSFARVANDET, VEST";"0226023A";"2001-12-13";"0";"10";"4";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,006";"1117,397";"646471";"6097201"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200297";"62 SMÅLANDSFARVANDET, VEST";"0226023A";"2001-12-13";"0";"10";"7";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,006";"1117,397";"646471";"6097201"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200298";"62 SMÅLANDSFARVANDET, VEST";"0226023B";"2001-12-13";"0";"10";"5";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,461";"1117,859";"646936";"6098061"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200298";"62 SMÅLANDSFARVANDET, VEST";"0226023B";"2001-12-13";"0";"10";"8";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,461";"1117,859";"646936";"6098061"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200299";"62 SMÅLANDSFARVANDET, VEST";"0226023U";"2001-12-13";"0";"10";"1";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,132";"1118,081";"647192";"6097458"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200299";"62 SMÅLANDSFARVANDET, VEST";"0226023U";"2001-12-13";"0";"10";"4";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,132";"1118,081";"647192";"6097458"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200299";"62 SMÅLANDSFARVANDET, VEST";"0226023U";"2001-12-13";"0";"10";"7";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,132";"1118,081";"647192";"6097458"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200299";"62 SMÅLANDSFARVANDET, VEST";"0226023U";"2001-12-13";"0";"10";"8";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,132";"1118,081";"647192";"6097458"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-12-13";"0";"10";"2";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200259";"62 SMÅLANDSFARVANDET, VEST";"0201113";"2001-12-13";"0";"10";"10";"-99,00";"Haps";"143";"5501,055";"1118,334";"647406";"6099179";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5501,055";"1118,334";"647406";"6099179"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200297";"62 SMÅLANDSFARVANDET, VEST";"0226023A";"2001-12-13";"0";"10";"3";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,006";"1117,397";"646471";"6097201"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200297";"62 SMÅLANDSFARVANDET, VEST";"0226023A";"2001-12-13";"0";"10";"6";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,006";"1117,397";"646471";"6097201"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200297";"62 SMÅLANDSFARVANDET, VEST";"0226023A";"2001-12-13";"0";"10";"9";"-99,00";"Haps";"143";"5500,007";"1117,398";"646472";"6097203";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,006";"1117,397";"646471";"6097201"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200298";"62 SMÅLANDSFARVANDET, VEST";"0226023B";"2001-12-13";"0";"10";"2";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,461";"1117,859";"646936";"6098061"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200298";"62 SMÅLANDSFARVANDET, VEST";"0226023B";"2001-12-13";"0";"10";"10";"-99,00";"Haps";"143";"5500,460";"1117,860";"646937";"6098059";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,461";"1117,859";"646936";"6098061"
"Smålandsfarvandet, åbne del";"620 ";"Smålandsfarvandet";"96200299";"62 SMÅLANDSFARVANDET, VEST";"0226023U";"2001-12-13";"0";"10";"3";"-99,00";"Haps";"143";"5500,134";"1118,083";"647194";"6097462";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"";"";"";"";"";"FagK";"GODK";"5500,132";"1118,081";"647192";"6097458"
